id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5559199,Lake:5min and UN:20min (female),28819967,Chon,,Versoix,46.27676,6.16753,Private room,57,15,10,2017-07-01,0.18,1,285,0,
5616194,Cosy and modern apartment in Geneva,9945309,Tamara,,Chêne-Bourg,46.19966,6.19874,Entire home/apt,135,3,12,2020-02-16,0.26,2,21,0,
5686998,Nice flat on top floor in downtown,15573192,Yao,,Commune de Genève,46.2044,6.13418,Private room,64,2,206,2020-08-26,2.65,1,145,22,
5690517,Nice modern bedroom with balcony,1994454,Oscar,,Commune de Genève,46.18916,6.13963,Private room,48,14,21,2015-07-24,0.29,3,270,0,
5690631,"❤️Tiny, comfortable bedroom with balcony access",1994454,Oscar,,Carouge,46.1881,6.13914,Private room,42,7,36,2019-06-29,0.48,3,317,1,
5740336,"Central
UN Organisations & airport & city center",29773018,Zied,,Commune de Genève,46.21357,6.12506,Entire home/apt,76,5,60,2020-09-09,0.81,1,300,1,
5759222,Charmant 2 pièces aux Pâquis à 2 mim lac,4940,Ines,,Commune de Genève,46.21122,6.14816,Entire home/apt,95,3,6,2019-02-22,0.09,1,206,0,
5817333,Entire appartment perfect location,5106559,Philip,,Commune de Genève,46.211,6.14855,Entire home/apt,416,2,36,2019-06-23,0.46,1,364,1,
5867434,Adresses Privees 4 BR  Terrasse MONTHLY rental,4187635,Patricia,,Chêne-Bougeries,46.19816,6.17895,Entire home/apt,600,30,2,2020-09-01,0.05,3,102,0,
5903347,Budget-bed Geneva centre (8pm - 8am),30661130,J. Daniel,,Commune de Genève,46.19555,6.14724,Shared room,19,1,328,2021-09-10,4.16,1,74,17,
5924154,Bel appartement près de la gare,805323,Genevieve,,Commune de Genève,46.2085,6.13271,Entire home/apt,85,1,95,2019-12-14,1.20,1,270,0,
5961262,45m2 City Center Cosy Apartment - 1 or 2 Persons,8287850,Martin,,Commune de Genève,46.20848,6.14796,Entire home/apt,225,2,7,2021-10-18,0.84,5,221,4,
6034943,Chambre à louer à Genève,24786307,Julie,,Commune de Genève,46.20079,6.16511,Private room,50,7,97,2017-04-28,1.22,1,307,7,
6083001,Appartement à proximité de l'ONU / UN,30920214,Kudi,,Commune de Genève,46.216038,6.131416,Private room,70,2,1,2021-10-26,1,1,304,1,
6125767,Cosy apartment with parking,6419260,Marguerita,,Pregny-Chambésy,46.24646,6.13597,Entire home/apt,140,4,11,2021-10-16,0.15,3,340,1,
6151047,Beauty flat center in Champel with terrace +garden,31908064,Maamoun,,Commune de Genève,46.18968,6.15711,Entire home/apt,129,30,209,2020-09-15,2.94,1,300,2,
6188815,Room for rent in Geneve,29384470,Miriam,,Onex,46.19122,6.10633,Private room,70,1,0,,,1,365,0,
6263914,"Beautifully furnished 2 bed + parking, Lake and UN",18262820,Federico,,Commune de Genève,46.21507,6.1488,Entire home/apt,105,90,0,,,1,211,0,
6275508,Nice and quite room in Geneva,32180734,Pape Ndiawar,,Chêne-Bougeries,46.20267,6.18263,Private room,90,1,2,2018-02-25,0.04,1,88,0,
6279426,Chambre meublé proche de Cornavin,11437698,Lucia,,Commune de Genève,46.20932,6.14867,Private room,60,1,8,2020-10-06,0.55,1,314,2,
6324829,Cosy flat city center,16677157,Paul,,Commune de Genève,46.20809,6.13415,Entire home/apt,93,1,505,2020-02-16,6.52,1,341,34,
6382351,All equipped 60m2 right in the center of Geneva !,8287850,Martin,,Commune de Genève,46.21057,6.14921,Entire home/apt,365,2,4,2017-06-19,0.07,5,193,2,
6507694,Old Town - Central Geneva,13210732,Francoise,,Commune de Genève,46.19935,6.14897,Entire home/apt,200,5,124,2020-07-31,1.73,1,88,0,
6521675,Cozy and calm studio - well located Geneva,30222950,Anne-Sophie & Guillermo,,Confignon,46.17601,6.08685,Entire home/apt,120,2,38,2019-05-18,0.66,1,232,2,
6619009,"Central apartment in Geneva, with a view",34152098,Gareth,,Commune de Genève,46.20526,6.13057,Entire home/apt,220,3,0,,,1,67,0,
6635324,Lovely apartment with garden,25156821,Enrichetta Marguerita,,Pregny-Chambésy,46.24646,6.13734,Entire home/apt,140,4,19,2019-05-01,0.28,3,364,0,
6675075,Chic and cosy appartment in Geneva,3359333,Jean-Luc,,Commune de Genève,46.20678,6.1268,Entire home/apt,180,500,0,,,2,363,0,
6736669,Garden / Quiet / Familly friendly,35279046,Edouard,,Commune de Genève,46.21251,6.12144,Entire home/apt,300,5,0,,,1,34,0,
6754329,Cosy apartment in the center!,6177915,Emilie,,Commune de Genève,46.21478,6.13286,Entire home/apt,99,4,49,2021-10-24,0.64,1,18,4,
6756755,Cosy central flat under a rooftop,6454664,Jo,,Commune de Genève,46.20685,6.14087,Entire home/apt,150,2,1,2018-08-31,0.03,1,0,0,
6801761,Very close to UN - appartm 10' from the citycenter,13943809,Yann,,Grand-Saconnex,46.23469,6.12367,Private room,60,1,5,2017-01-08,0.07,1,0,0,
6805470,Logement de charme à Carouge,3737690,Philippe,,Carouge,46.18224,6.14181,Entire home/apt,108,3,43,2021-08-08,0.62,30,165,4,
6809505,Delux Villa,30638484,Fatima,,Grand-Saconnex,46.2282,6.11367,Entire home/apt,450,3,44,2019-05-24,0.82,1,346,17,
6829050,Stylish crossing flat with balcony (60 m2),5558965,Antoine,,Commune de Genève,46.20797,6.13667,Entire home/apt,140,10,22,2019-04-12,0.33,1,317,1,
6843503,Appartement avec jardin en campagne,8682387,Bastien,,Confignon,46.17268,6.08158,Shared room,500,1,0,,,1,0,0,
6916065,Spacious room near museums and galleries,9084782,Françoise,,Commune de Genève,46.20192,6.13791,Private room,75,7,62,2019-08-31,0.83,2,308,1,
6929096,Spacious Geneva luxury apt - easy access to UN,36324811,Mimi,,Commune de Genève,46.20719,6.12964,Entire home/apt,175,4,2,2016-06-07,0.03,1,0,0,
6929104,Modern and comfortable appartment,33886986,Luis,,Commune de Genève,46.19087,6.14062,Entire home/apt,100,2,59,2019-07-07,0.78,1,17,3,
6942314,Quartier Eaux-vives vert et vivant,36403129,Shana,,Commune de Genève,46.20517,6.16395,Private room,95,4,14,2015-10-11,0.18,1,364,0,
7067049,Sunny room in fantastic apartment,6163413,Alex,,Commune de Genève,46.21523,6.14753,Private room,149,1,19,2019-10-10,0.43,1,363,0,
7117459,Best spot Charming apart- Palais Wilson- next lake,5740361,Carolina,,Commune de Genève,46.21442,6.14954,Entire home/apt,110,28,25,2019-12-20,0.77,1,281,0,
7217925,Spacious apartment in heart of Geneva,3824525,Meriem,,Commune de Genève,46.20552,6.16236,Entire home/apt,107,1,4,2015-07-30,0.05,1,300,0,
7271653,Pied à terre en Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,110,2,65,2021-09-13,0.97,30,204,7,
7289094,appartement de charme,37899089,Daniel,,Commune de Genève,46.20626,6.13821,Entire home/apt,110,5,23,2020-02-01,0.43,1,59,2,
7289703,Quiet room near CERN and Airport,38175704,Erika Et Nacer,,Meyrin,46.23774,6.08196,Private room,60,3,18,2018-11-15,0.26,1,137,4,
7297517,Geneva City Center (train station nearby),24701955,Isi,,Commune de Genève,46.21153,6.14066,Private room,60,1,79,2021-08-04,1.20,3,350,9,
7336796,Au coeur de la Vieille Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,110,2,115,2020-03-16,1.68,30,324,2,
7348483,Appartement de standing,11285419,Carolina,,Vernier,46.20939,6.11226,Entire home/apt,81,3,57,2019-09-14,0.78,1,151,0,
7367940,New 1BR Ap/Very Spacious GVA Center,3528377,Marc,,Commune de Genève,46.1866,6.15395,Entire home/apt,127,2,78,2019-09-23,1.05,79,0,2,
7401649,Beautiful appartment. Palexpo/train/airport/ONU,38782080,Lúcia,,Vernier,46.20899,6.10784,Entire home/apt,76,2,18,2018-12-30,0.42,1,0,1,
7416695,Jolie cosy/stylish flat au centre.,34303062,Mauricio,,Commune de Genève,46.21203,6.14758,Entire home/apt,95,1,206,2021-10-02,2.80,1,318,34,
7429800,Exceptional space in down town Geneva,32378911,Pascal,,Commune de Genève,46.19701,6.15408,Entire home/apt,282,1,44,2021-09-14,0.86,1,154,16,
7445669,Cosy apartment near the lake,38998523,Dalia,,Cologny,46.20533,6.18389,Entire home/apt,142,30,25,2015-12-05,0.33,2,146,0,
7490872,L'Atelier de Saint-Maurice,39231686,Veronique,,Collonge-Bellerive,46.25467,6.21783,Entire home/apt,180,1,18,2018-06-18,0.28,1,355,5,
7492145,3 Rooms flat- Geneva city center,10409307,David,,Commune de Genève,46.19078,6.14358,Entire home/apt,109,12,4,2016-07-20,0.13,27,120,2,
7492387,Geneva city center-1 bedroom flat (4.2.3D),10409307,David,,Commune de Genève,46.19067,6.14294,Entire home/apt,109,14,1,2016-05-28,0.02,27,181,0,
7551598,Big room in the center of Geneva,37442939,Basma,,Commune de Genève,46.21117,6.12957,Private room,65,1,74,2021-07-09,0.97,1,353,7,
7586171,Chambre B Gare Genève Aeroport ONU,321427694,Raphael,,Commune de Genève,46.21137,6.13409,Private room,52,1,147,2021-07-17,2.05,5,82,15,
7605791,Gorgeous modern flat near the lake & city center,38998523,Dalia,,Cologny,46.2052,6.18399,Entire home/apt,124,30,2,2019-05-31,0.07,2,298,0,
7622817,Fully Furnished Room 30metres Squared meters,31575776,Rebecca,,Carouge,46.18733,6.13948,Private room,40,2,45,2020-02-16,0.60,1,26,6,
7626959,Lovely place center of Geneva,8532672,Lena,,Commune de Genève,46.20156,6.15034,Entire home/apt,120,3,48,2019-07-31,0.65,1,99,4,
7632418,"City central easy access hub, 100m2",40039064,Van,,Commune de Genève,46.21256,6.14288,Entire home/apt,190,2,418,2020-10-23,5.60,1,129,3,
7632813,"Appart  Magnifique Bellevue,  vue sur parc prive",40040887,Maria Leonor Et Bertrand,,Bellevue,46.25022,6.14565,Entire home/apt,250,7,5,2021-08-31,1.49,2,283,3,
7701827,Appartement proche vieille ville,40458061,Fabrice,,Commune de Genève,46.19547,6.14485,Entire home/apt,150,3,58,2019-09-14,0.79,1,352,3,
7730834,Charming studio in city centre,33083728,Hang,,Commune de Genève,46.18902,6.15439,Entire home/apt,60,30,14,2015-09-01,0.20,1,258,1,
7794862,Cozy Furnished Loft in Geneva City Center,26736795,Lea,,Commune de Genève,46.20126,6.15575,Entire home/apt,100,15,1,2020-11-24,0.09,1,201,1,
7798321,GRAND APPARTEMENT CENTRE VILLE,41044415,Laurent,,Commune de Genève,46.20739,6.14559,Entire home/apt,359,3,166,2021-01-26,2.31,1,325,4,
7817866,50m2 centre of Geneva - 4 Pax,8287850,Martin,,Commune de Genève,46.20823,6.14932,Entire home/apt,315,2,21,2021-03-15,0.61,5,190,14,
7830382,Studio close to Geneva city center,8323107,Marc,,Meyrin,46.23016,6.07735,Entire home/apt,62,3,44,2020-03-17,0.64,1,115,0,
7845921,Brand new  78m2 apartment next to trams N.12/18,41344711,Marina,,Carouge,46.17971,6.13947,Entire home/apt,106,30,30,2019-03-21,0.53,1,85,1,
7847916,Bel appartement à Genève centre,30401710,Pilar,,Commune de Genève,46.20272,6.13159,Entire home/apt,120,5,10,2018-05-10,0.14,1,115,0,
7971244,Modern Room 5.3 km from Geneva Center,33276768,Roberto,,Confignon,46.18706,6.08872,Private room,67,2,2,2015-09-07,0.03,1,364,0,
8069188,"10 min walk to Cornavin/UN, Servett",1521319,Keiko,,Commune de Genève,46.21573,6.13005,Entire home/apt,70,30,11,2021-01-17,0.17,1,116,3,
8080654,Appartement rénové proche du lac,3737690,Philippe,,Commune de Genève,46.20546,6.16119,Entire home/apt,155,2,49,2021-09-26,0.66,30,315,10,
8113202,Petit nid en Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,110,2,76,2020-02-06,1.33,30,328,6,
8147327,Geneva amazing location 3 room flat,30455987,Mikaël,,Commune de Genève,46.20411,6.13848,Entire home/apt,100,6,4,2017-12-09,0.08,1,300,0,
8178791,Big room with double bed,3758556,Diane,,Commune de Genève,46.19435,6.14448,Private room,75,1,133,2019-10-06,2.24,1,0,0,
8190949,Private room in a beautiful house with garden!,24928940,Roger,,Chêne-Bougeries,46.20765,6.19953,Private room,63,12,5,2019-10-26,0.07,2,0,0,
8196271,"Cosy apartment, city center",43232947,Luciano,,Commune de Genève,46.19453,6.14523,Entire home/apt,62,15,9,2017-10-29,0.13,1,32,0,
8344245,Close to AIRPORT : 15 min walking distance,4938083,Rose,,Grand-Saconnex,46.2275,6.1178,Private room,69,1,92,2019-12-29,1.38,3,137,4,
8379453,Style dans la Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,114,2,23,2021-10-04,0.98,30,319,3,
8457830,Grande chambre dans une maison,22431546,Iris & Dorin,,Onex,46.17935,6.09566,Private room,59,3,29,2019-05-15,0.40,3,56,0,
8471424,Confort et design à Champel,3737690,Philippe,,Commune de Genève,46.18701,6.15445,Entire home/apt,110,3,25,2020-03-09,0.82,30,314,4,
8563888,Cosy Loft in Geneva Old Town,3528377,Marc,,Commune de Genève,46.20064,6.15016,Entire home/apt,86,2,115,2020-11-20,2.06,79,119,10,
8647682,Lit futon au salon en centre ville,33820733,Marie,,Commune de Genève,46.21149,6.13421,Private room,64,2,3,2018-10-03,0.04,3,358,0,
8660375,Geneva City Center (close to train station),24701955,Isi,,Commune de Genève,46.21234,6.14069,Private room,61,1,155,2021-10-22,2.11,3,365,14,
8717390,Great apart near Int. Org 100m lake 300m train st,40566334,Ron & Rom,,Commune de Genève,46.21226,6.15037,Entire home/apt,137,2,47,2019-06-14,1.11,1,293,5,
8819965,Bienvenue! Spacieuse chambre dans un 6 pièces!,31358666,Lara,,Commune de Genève,46.19845,6.14356,Private room,105,2,35,2019-11-20,0.60,1,336,2,
8855212,Appartement centre ville,46362661,Bernard,,Commune de Genève,46.20479,6.16178,Entire home/apt,100,3,189,2021-10-25,2.58,1,304,18,
8902030,Jolie appartement en centre ville proche gare,33820733,Marie,,Commune de Genève,46.20914,6.13261,Entire home/apt,115,2,51,2018-06-10,0.72,3,355,2,
9020187,2BR Apt 8min Airport &Center &UN,3528377,Marc,,Commune de Genève,46.21261,6.11773,Entire home/apt,200,2,10,2018-02-15,0.14,79,115,0,
9161848,Exclusive 100 sqm up to 6 Persons - Geneva Center,8287850,Martin,,Commune de Genève,46.20822,6.14937,Entire home/apt,789,2,7,2021-09-08,7,5,181,3,
9166481,Independent Studio on public transport,47709261,Genthod,,Genthod,46.2667,6.15635,Entire home/apt,65,1,4,2021-09-01,0.09,1,57,3,
9271687,The Hamlet - Townhouse 13,3111534,The Hamlet,,Commune de Genève,46.19961,6.14838,Entire home/apt,640,3,1,2016-08-13,0.02,15,0,0,
9387755,Appartement lumineux proche france,48697096,Philippe,,Bardonnex,46.14224,6.13522,Entire home/apt,96,1,0,,,1,365,0,
9491456,Flat close to UN/Train/Lake/Palexpo,46143912,Philippe,,Commune de Genève,46.2072,6.1263,Entire home/apt,100,2,116,2019-10-09,1.61,25,232,5,
9501881,80m2 à 200m de la frontière Suisse - Superbe vue,49242824,Karine,,Thônex,46.19303,6.2083,Entire home/apt,104,28,40,2018-10-25,0.56,1,333,0,
9528653,Studio in historic Geneva old town,26669010,Ersel,,Commune de Genève,46.20097,6.14528,Entire home/apt,93,60,10,2019-07-01,0.14,1,350,4,
9583206,"Private room, bright & modern",21992131,Magali,,Veyrier,46.17325,6.18132,Private room,70,1,0,,,1,363,0,
9603781,5* Delux Suit - Cathedral View,3528377,Marc,,Commune de Genève,46.20055,6.14929,Entire home/apt,183,2,33,2018-07-10,0.51,79,25,0,
9620597,5* 2BD Suit - Old Town View,3528377,Marc,,Commune de Genève,46.20232,6.14755,Entire home/apt,200,2,38,2017-01-25,0.55,79,0,0,
9620792,5* Suit - Cathedral View,3528377,Marc,,Commune de Genève,46.20257,6.14714,Entire home/apt,214,2,123,2021-08-03,1.86,79,113,13,
9662569,Studio apartment in Champel area,10409307,David,,Commune de Genève,46.18891,6.15383,Entire home/apt,98,30,6,2018-12-02,3.33,27,365,2,
9742032,Genève Appart de 70m2 & Terrasse 100m Lake,50261572,Yvan,,Commune de Genève,46.20319,6.16075,Entire home/apt,243,3,15,2019-04-25,0.48,1,365,0,
9743988,Jolie chambre avec balcon,12853341,Natascha,,Vernier,46.20003,6.09414,Private room,100,30,7,2018-07-15,0.11,2,365,0,
9783381,Appartement au calme à Genève,50114541,Anto,,Commune de Genève,46.20978,6.1293,Private room,64,1,9,2016-12-02,0.14,1,3,0,
9798603,Bel appartement proche du lac et du centre-ville,50117294,Alexandre,,Commune de Genève,46.20311,6.15759,Entire home/apt,89,10,13,2019-09-01,0.33,1,149,2,
9806206,Studio à deux pas de la cathédrale,20899107,Luc,,Commune de Genève,46.20232,6.14768,Entire home/apt,120,5,64,2019-06-16,0.90,1,307,5,
9821299,"Gorgeous sunny loft, Alp views, calm 5 mins to UN",13417497,Carolyn,,Pregny-Chambésy,46.24522,6.14194,Entire home/apt,150,14,0,,,1,327,0,
9836688,Petit studio dans villa en ville.,45213874,Urs,,Commune de Genève,46.2177,6.12762,Entire home/apt,100,2,107,2021-09-26,1.62,1,193,9,
9890287,Nice room in the heart of Geneva,12920016,Elena,,Commune de Genève,46.21289,6.149,Private room,61,2,48,2017-10-14,0.68,1,25,0,
9969651,Very nice big room in Geneva,51230397,Rachida,,Commune de Genève,46.20959,6.12321,Private room,71,1,109,2019-07-11,1.55,1,210,0,
9984236,Beau 3p proche aéroport & centre,27662855,Taly,,Commune de Genève,46.20723,6.12012,Entire home/apt,104,3,5,2016-06-09,0.07,1,26,0,
9986899,"Point Cardinal, 73m2",51313275,Luisa,,Onex,46.17918,6.1098,Entire home/apt,180,3,27,2021-08-26,0.39,2,255,4,
10003145,Bright & Spacious flat,2267760,Pierre,,Commune de Genève,46.21359,6.13339,Entire home/apt,128,4,13,2017-07-30,0.19,1,0,0,
10023698,Studio en plein cœur de Genève,37341640,Karim,,Commune de Genève,46.20018,6.14026,Entire home/apt,80,4,60,2019-12-28,0.92,1,328,0,
10067403,Fully furnished apartment near Place des Nations,25156821,Enrichetta Marguerita,,Commune de Genève,46.21855,6.14038,Entire home/apt,160,4,15,2018-12-04,0.48,3,342,3,
10084649,Charming flat with terrace 600m to UN,4300073,Matteo,,Commune de Genève,46.21786,6.14776,Entire home/apt,120,3,30,2019-06-17,0.44,1,49,3,
10087307,Room in a flat next to the lake-Eaux Vives,7590731,Diana,,Commune de Genève,46.20398,6.15939,Private room,81,4,9,2016-02-25,0.14,1,364,0,
10315558,Nice room in Onex,53074449,Hanan,,Onex,46.19241,6.10628,Private room,55,1,19,2016-06-04,0.27,1,361,0,
10332954,Confortable.Beau.Pratique.Raffiné.,53173251,S.,,Bellevue,46.25491,6.14164,Private room,107,1,20,2019-10-30,0.28,1,249,0,
10348605,appartement proche du lac et l'ONU,53261552,Trinidad,,Commune de Genève,46.21073,6.14743,Entire home/apt,202,2,74,2020-12-31,1.12,1,355,3,
10349295,Authentic Attic close to the Lake,21521753,Nadja,,Commune de Genève,46.20295,6.15866,Entire home/apt,169,3,0,,,2,242,0,
10377339,Hôtel Bernina Genève,53417709,Mike,,Commune de Genève,46.21065,6.14419,Private room,140,1,45,2018-09-12,0.78,1,358,1,
10430368,Charming 1 bedroom with terrace (blue),11445748,Nicole,,Commune de Genève,46.20478,6.12369,Entire home/apt,107,4,29,2019-11-25,0.46,3,312,0,
10603615,Charming Flat close to the Station,2388229,Alberto,,Commune de Genève,46.2129,6.12956,Entire home/apt,125,7,122,2021-01-30,1.79,10,349,7,
10643746,Jolie chambre  deux personnes avec petit Déjeuner,54958476,Conchita,,Commune de Genève,46.20629,6.1254,Private room,70,4,105,2020-02-08,1.50,1,87,3,
10729350,Beautiful room in luxury apartment,52083699,Ariane,,Commune de Genève,46.19857,6.16539,Private room,115,2,16,2017-09-16,0.24,2,365,0,
10778062,Studio independant,55756374,Marie,,Genthod,46.26622,6.14997,Entire home/apt,98,2,31,2018-10-04,0.49,1,365,0,
10944718,Splendid  flat in the center of Geneva,50247562,Gio,,Commune de Genève,46.20065,6.15695,Entire home/apt,161,2,80,2020-07-10,2.57,1,322,2,
10960560,Bel appartement à la campagne,56851691,Antoinette,,Collex-Bossy,46.27105,6.12794,Entire home/apt,184,7,4,2016-10-30,0.06,1,300,0,
10975641,The most central place in town,28549092,Moe,,Commune de Genève,46.20855,6.14427,Entire home/apt,90,60,34,2018-09-10,0.54,1,205,0,
10982977,"Calm spacious renovated unit, garden and parking",13085224,Irene,,Plan-les-Ouates,46.16998,6.13609,Entire home/apt,95,3,55,2021-09-06,1.01,1,61,3,
10984038,Studio with garden near lake,56988764,Nicola,,Collonge-Bellerive,46.26089,6.20313,Entire home/apt,75,3,2,2018-08-04,0.05,1,148,0,
11026738,Carouge Loft Apartment,11209740,Marianne,,Carouge,46.18647,6.1423,Entire home/apt,261,3,2,2020-02-14,0.05,2,365,0,
11030622,Spacious studio close station & U.N,13027886,Louis,,Commune de Genève,46.21227,6.12988,Entire home/apt,67,3,64,2020-01-08,1.00,1,31,5,
11051956,Chambres à proximité du CERN-ONU-AÉROPORT/GARE,57360506,Thierry,,Vernier,46.20763,6.07481,Private room,64,3,74,2019-05-24,1.13,2,357,1,
11157899,Studio Cocooning in center town,24078782,Clémence,,Commune de Genève,46.20397,6.15767,Entire home/apt,115,1,76,2020-01-01,1.17,1,355,4,
11264647,Spacious studio GVA center,33889661,Eva,,Commune de Genève,46.19042,6.15209,Entire home/apt,55,60,1,2017-11-10,0.02,1,285,0,
